1.53648474489	7066.00126097	['390']
1.79437369389	2518.98261643	['137']
1.65866640403	1829.87539358	['253']
1.59711910422	1629.56581375	['441']
1.69331050322	1524.5422154	['425']
1.70736989567	1423.47187959	['129']
1.82154675807	1160.43869007	['390', '425']
1.03143029911	980.973270332	['25']
1.87592041587	844.993171482	['934']
1.40239445474	755.720355696	['338']
1.61170973498	678.227666853	['716']
1.22882938344	668.001231923	['181']
1.70977415909	634.775224908	['509']
1.7635318971	630.736258996	['404']
0.922376823055	586.984648253	['105']
1.57017526976	464.542705437	['661']
1.47078134627	442.241138745	['258']
1.32842997298	403.222209071	['1201']
1.28881148826	363.929379825	['559']
1.17027401385	325.35592692	['194']
1.12694005075	314.865532364	['31']
1.31781194232	306.665637464	['282']
1.02825160878	289.187708287	['122']
1.25789184904	268.697531973	['487']
1.082852365	257.753034017	['174']
1.85792142909	250.118974069	['25', '390']
1.21653839222	205.249595044	['757']
0.867937957912	189.611224908	['84']
1.2437797249	186.638894472	['942']
1.19500265701	182.595634592	['415']
1.17469358357	176.685246843	['7']
1.1587509477	158.697643805	['78']
0.579708866608	130.917921548	['38']
1.05113297876	123.105895449	['576']
1.92926910158	100.532495309	['181', '390']
0.811081405848	89.10658648	['36']
0.865418256503	77.7784714745	['276']
0.929269101578	73.0240445412	['193']
0.888241833317	72.8831289106	['474']
0.697229130228	63.721269594	['548']
1.64996329565	62.8855531347	['122', '390']
0.631642569511	58.9698512288	['26']
0.801988437544	53.1302116185	['488']
1.68906311534	53.0066453462	['105', '390']
1.32238863762	48.5620063814	['390', '60']
1.66623469574	46.2603080485	['174', '390']
0.82049275566	45.8460944841	['416']
1.7374261369	36.7127647636	['253', '38']
0.630028601398	35.2614290695	['3']
0.501913197164	35.023989515	['234']
0.717607378271	34.7366985437	['233']
1.38305504264	34.392341593	['382', '390']
1.60814311996	33.2708639295	['253', '390']
1.27799451827	29.222341294	['181', '25']
1.92926910158	28.7235700884	['105', '441']
0.414515603138	28.4893565059	['248']
0.623616906394	28.1327139722	['526']
1.56750113546	26.9601082909	['390', '548']
0.604789821161	24.9972286735	['797']
1.66703680901	23.1635741712	['105', '253']
0.522860004665	23.1564127421	['298']
0.482742350554	10.7998428314	['443']
0.448150070862	9.18058973733	['442']
0.93120285137	8.07482076906	['105', '25']
1.92926910158	7.1808925221	['390', '441']
0.387119684395	6.61364099226	['93']
0.417591582136	6.48104763084	['288']
0.238281102513	4.00461263911	['60']
0.335617265147	3.81816116588	['96']
0.226125174508	0.948114082916	['832']
0.930542837942	0.805766323906	['38', '441']
0.608614743055	0.450876293336	['105', '38']
0.127141341183	0.324726291025	['458']
0.143506455083	0.280761733364	['88']
0.123187915885	0.194418533416	['164']
0.0953933032672	0.13368244624	['374']
0.0662500044049	0.0601905178654	['118']
0.930542837942	0.0	['129', '390']
0.93120285137	0.0	['194', '934']
-0.274740338093	-2.13601604068	['152']
-0.205674288004	-2.21860602525	['382']
-0.285317818754	-2.74074539377	['448']
-0.461565851854	-9.93167241091	['389']
-0.441504897239	-12.9952166096	['387']
-0.594913769075	-21.2658837608	['473']
-0.804404827295	-45.2838410296	['66']
-1.55392365683	-337.700376374	['317']
