1.51682093607	4972.99253866	['6']
1.46002687132	2433.82473077	['190']
1.86948601984	1450.50636839	['326']
1.86777829958	1277.12100348	['326', '6']
1.15421638257	1016.39650318	['60']
1.65447312887	1005.3843678	['376']
1.49764539736	890.169812472	['177']
1.21283736781	836.720771333	['234']
1.52397110463	828.220651307	['362']
1.29218763278	785.376901554	['149']
1.56199277658	735.519807051	['284']
1.5334174466	685.069766217	['299']
1.59702285668	651.708489149	['1261']
1.63915392453	647.405744021	['987']
1.32940546733	643.758452587	['190', '397']
1.78374080069	641.318373559	['893']
1.67526716791	639.427249548	['1010']
1.6634152936	561.515696579	['284', '298']
1.49540195244	521.673082464	['1022']
1.51091495181	493.237507313	['11']
1.3771897673	485.841160796	['150']
0.869014156287	456.761818324	['67']
1.78931567116	429.657265524	['190', '376']
1.30003651849	410.873623787	['453']
1.57163753826	403.729532815	['982']
1.04053432674	385.296746624	['26']
1.4059870316	383.550922039	['909']
1.46443425888	383.15056581	['43']
1.38054431632	360.472073022	['162']
0.774711258246	359.882362215	['25']
1.19020898811	342.267541028	['627']
0.775273899374	305.215643631	['105']
1.22404150536	304.436360234	['443']
1.49540195244	304.309298104	['767']
1.03862118223	300.2661122	['298']
1.42431885438	286.059822257	['191']
1.44632596074	257.168321655	['690']
0.931177253905	255.143294547	['84']
1.30674038841	232.060531409	['32']
1.20883127555	213.738340764	['21']
1.08010574339	206.653456772	['138']
1.3376197013	203.430888456	['625']
1.31376438715	201.809897503	['973']
0.993309181666	192.092063137	['36']
1.23974707697	186.73484035	['590']
1.23441040429	182.452767346	['424']
1.2609366988	182.440497008	['718']
0.901121169256	170.492585941	['88']
0.708776988062	168.418566765	['397']
1.18425196438	162.764023518	['330']
1.06843706116	151.24064382	['233']
1.61939066971	148.635634875	['25', '6']
1.19792690127	144.401012822	['1043']
1.06387194688	132.452682019	['205']
1.15226465929	130.039608009	['497']
1.09625548338	129.110455034	['1129']
0.995319131952	91.7001413133	['1183']
0.983571799003	91.3459795811	['946']
1.72196040335	86.7997357732	['6', '67']
0.908188171612	84.6459078599	['755']
0.806972847117	78.3002293433	['288']
1.52878812093	64.3153153715	['6', '60']
0.799009067359	64.2725703938	['339']
0.802857818228	50.1981436375	['56']
1.64141697604	48.6462589538	['234', '6']
0.735981507443	46.6430099526	['27']
0.778802444472	44.402740127	['325']
0.744921551797	41.3363016612	['255']
0.681327432573	37.0044103388	['439']
0.611123053729	33.0943612853	['323']
1.29746257483	30.5782448759	['25', '67']
0.595711673243	29.8076297997	['194']
0.630037913912	25.5093989748	['838']
1.61939066971	21.233662125	['190', '25']
0.435817497267	18.7077874197	['28']
1.20435317043	8.73436999551	['105', '190']
0.342292356286	8.3016027687	['374']
0.424267359898	7.8660388911	['211']
0.442725522033	7.54958238512	['1044']
0.882425075547	6.87121475589	['105', '25']
0.373765942139	5.74370150437	['174']
0.236322280011	3.04877927786	['66']
0.313950697614	2.72312156472	['45']
0.143782903573	0.255634932556	['359']
0.10983557165	0.111303374157	['188']
0.0242683027714	0.00404487075479	['248']
-0.109354417648	-0.172616746876	['458']
-0.15257034581	-0.397766692793	['479']
-0.163868576727	-0.506040044676	['181']
-0.243105806537	-1.42239818883	['418']
-0.755004845069	-42.6073388879	['481']
-1.04589690059	-112.1224822	['225']
-1.61704120489	-355.175128155	['382']
-2.0355739102	-1163.96444445	['390']
