1.4427403345	1891.93002654	['387']
1.47906502388	1766.66597316	['118']
1.32142264996	1714.40748269	['248']
1.45529093132	1211.27295216	['458']
1.35985657281	1207.03691285	['473']
1.72993843751	1128.62181055	['116']
1.59677922598	1111.46878052	['98']
1.94281393764	1033.98144161	['1836']
1.94281393764	1004.64863475	['496']
1.77763770159	960.563031165	['9']
1.33683685373	943.696456882	['374']
1.94281393764	887.317407337	['1836', '496']
1.65595018553	840.066241793	['752']
1.94281393764	791.985785062	['462']
1.74614829639	724.0728812	['499']
1.65607139834	717.619542092	['543']
1.67811071144	680.494031858	['1119']
1.81733053172	588.203825205	['1650']
1.66598582008	587.242694639	['435']
1.7984240283	552.586021493	['1393']
1.41349946647	522.466771793	['832']
1.66889121566	511.301152121	['355']
1.31011882613	490.217212158	['93']
1.71333209151	437.56633478	['1029']
1.34401916374	420.012762068	['45']
1.63841644759	409.030643833	['1125']
1.56220993542	404.132755338	['601']
1.57865760736	397.360976311	['51']
1.48046666913	350.444830669	['1102']
1.36550500946	320.811877038	['501']
1.28127315853	313.408992232	['1044']
1.35785143692	310.440556852	['34']
1.20754663094	299.337173232	['797']
1.44469469686	292.482556467	['827']
1.42111633037	289.874667803	['829']
1.37849049815	261.945734396	['656']
1.43773500798	261.52861578	['1049']
1.28823192568	252.269171532	['117']
1.42824076481	244.727942892	['619']
1.15948653622	219.794207515	['838']
1.10614443211	216.548657422	['563']
0.89429026186	210.987886085	['84']
1.30298950188	190.248482418	['187']
0.925806123776	180.129981547	['88']
0.953357431878	178.498466635	['3']
1.02360310814	151.221624956	['339']
1.15639127771	146.905490337	['370']
1.05977008398	145.209422395	['488']
1.04142370684	121.984916857	['325']
1.04396066109	109.225397585	['416']
0.98270666476	104.391320096	['474']
0.769564223885	97.0765229294	['298']
1.04750726185	91.9519861109	['617']
0.733075480516	78.7909028162	['18']
0.942813937636	76.2639639233	['193']
0.770911286754	74.2212436225	['174']
0.897959701852	68.7850641281	['180']
0.881413392972	62.9980001551	['134']
0.762241691995	53.1446247084	['439']
0.481136360293	41.8786217615	['60']
0.564302314383	40.4313285721	['181']
0.687556882394	30.2279607486	['745']
1.52777643836	21.39590566	['387', '84']
0.552979967473	21.1367499106	['627']
0.54123958373	16.4892914151	['526']
0.351036615359	15.2264941165	['67']
0.529737954691	13.6763780895	['204']
0.302293460425	11.9611834885	['317']
0.516549182934	11.026178624	['487']
0.462820996517	9.41808844525	['559']
1.94281393764	7.33320171353	['118', '98']
1.94281393764	7.33320171353	['248', '832']
1.20712207983	5.27685105787	['248', '473']
0.354623481592	4.14749065693	['453']
0.27672944698	1.90725444185	['36']
0.0912057775291	0.100906395085	['479']
0.00847336374288	7.17876203959e-05	['418']
1.94281393764	0.0	['1044', '435']
-0.150030537323	-0.273541996807	['177']
-0.180667357007	-1.82810344763	['38']
-0.513175624703	-23.5151258448	['190']
-0.620853784722	-43.5551372633	['25']
-1.25644598473	-472.072199473	['390']
